URL,Address,City,Price,Beds,Baths,Ratings
https://www.realtor.com/realestateandhomes-detail/7615-W-158th-Ct_Orland-Park_IL_60462_M72396-90084,7615 W 158th Ct,Orland Park,169900.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/15741-Ravinia-Ave-Unit-2E_Orland-Park_IL_60462_M71018-69409,15741 Ravinia Ave Unit 2E,Orland Park,154750.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/9113-Sandpiper-Ct-22_Orland-Park_IL_60462_M70591-52153,9113 Sandpiper Ct Unit 22,Orland Park,179000.0,3,2,3.0
https://www.realtor.com/realestateandhomes-detail/6955-Heritage-Cir-3-2B_Orland-Park_IL_60462_M80654-70446,6955 Heritage Cir Apt 2B,Orland Park,150000.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/9941-Treetop-Dr-Apt-3203_Orland-Park_IL_60462_M71154-98258,9941 Treetop Dr Apt 3203,Orland Park,179900.0,2,2,2.0
https://www.realtor.com/realestateandhomes-detail/9941-Treetop-Dr-Apt-3206_Orland-Park_IL_60462_M81441-50253,9941 Treetop Dr Apt 3206,Orland Park,157900.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/7831-W-157th-St-Unit-304_Orland-Park_IL_60462_M80418-09385,7831 W 157th St Unit 304,Orland Park,168000.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/6970-Heritage-Cir-5-1C_Orland-Park_IL_60462_M74858-98982,6970 Heritage Cir Unit 51,Orland Park,160000.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/9126-Sandpiper-Ct_Orland-Park_IL_60462_M72129-21765,9126 Sandpiper Ct Unit 9126,Orland Park,144900.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/9917-Shady-Ln_Orland-Park_IL_60462_M84651-40188,9917 Shady Ln Apt 3SE,Orland Park,149900.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/9138-Sutton-Ct-104_Orland-Park_IL_60462_M74215-24526,9138 Sutton Ct Unit 104,Orland Park,182900.0,3,2,3.0
